,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
286,5000,0.05,1.0,2,250,random_uniform,2,0.001,0.0006250000000000001,True,1836.0196533203125,0.019487486292089254,1.3426030932832379e-05,0.24103785514831544,-0.14351296424865723,0.04,0.11,0.16,0.2,0.28
34,5000,0.05,1.0,2,250,random_uniform,2,0.005,0.0006250000000000001,True,1900.3209228515625,-0.009391816614230825,1.165510869232356e-05,0.24245509624481199,-0.1392015814781189,0.04,0.12,0.19,0.23,0.29
399,1000,0.05,1.0,2,250,real_TRE_Q,2,0.003,0.0006250000000000001,False,396.0277099609375,-0.06927662602308779,4.104313893480052e-06,0.25265462875366207,-0.1455090045928955,0.02,0.12,0.15,0.23,0.3
23,1000,0.05,1.0,2,250,NCE_Q,2,0.005,0.0006250000000000001,True,444.5917663574219,0.5819222641741596,3.3777293982986176e-06,0.2545110082626343,-0.1470259428024292,0.04,0.07,0.16,0.23,0.33
0,1000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,True,427.0821533203125,-0.1239810885605693,3.3635393548837284e-06,0.25455096244812014,-0.152175635099411,0.08,0.13,0.21,0.25,0.3
374,1000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,True,460.8425598144531,-0.1819089960705522,2.649071688760064e-06,0.2568064069747925,-0.17053893208503723,0.06,0.12,0.17,0.23,0.32
412,5000,0.05,1.0,2,250,random_uniform,2,0.003,0.0006250000000000001,False,1899.9288330078125,-0.031220321451397293,1.4300566249021232e-06,0.26253488540649417,-0.153932124376297,0.01,0.05,0.11,0.17,0.3
386,5000,0.05,1.0,2,250,random_uniform,2,0.002,0.0006250000000000001,False,1880.6337890625,0.0029419174813588612,1.4115291306908654e-06,0.2626546287536621,-0.1722155511379242,0.01,0.07,0.14,0.19,0.29
1,1000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,False,484.4955139160156,0.6931138014392102,3.659740129977624e-07,0.27475049495697024,-0.16546908020973206,0.06,0.11,0.19,0.27,0.35
401,1000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,False,445.5608215332031,0.608049418373078,1.1201129545937279e-07,0.284910192489624,-0.17277446389198303,0.02,0.06,0.11,0.23,0.29
371,1000,0.05,1.0,2,250,real_TRE_Q,2,0.002,0.0006250000000000001,True,336.7923278808594,-0.3711305531742623,9.50638619832681e-08,0.28628747940063476,-0.13037922978401184,0.09,0.13,0.16,0.23,0.3
24,1000,0.05,1.0,2,250,NCE_Q,2,0.005,0.0006250000000000001,False,444.2643127441406,0.5669428297629664,9.32688630451258e-08,0.28644705772399903,-0.15037930011749268,0.06,0.13,0.15,0.18,0.26
375,1000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,False,467.1445007324219,0.511747710905799,7.149577382314619e-08,0.2886626672744751,-0.1792016327381134,0.08,0.12,0.15,0.2,0.3
411,5000,0.05,1.0,2,250,random_uniform,2,0.003,0.0006250000000000001,True,1868.8609619140625,-0.023831470262408592,2.013195621748179e-08,0.29898206233978275,-0.17844313383102417,0.02,0.04,0.1,0.14,0.22
20,5000,0.05,1.0,2,250,random_uniform,2,0.0,0.0006250000000000001,True,1866.260009765625,0.002724555174762135,9.856935466371013e-09,0.30463075160980224,-0.1617564857006073,0.02,0.06,0.1,0.18,0.25
81,1000,0.05,1.0,2,250,rulsif,15,0.001,0.00014648437500000008,False,5.7241058349609375,-0.05644766467553949,7.53476666197025e-09,0.30672649860382084,-0.18658682703971863,0.01,0.13,0.19,0.23,0.36
219,1000,0.05,1.0,2,250,NCE_Q,2,0.0,0.0006250000000000001,False,474.2403259277344,0.14134214643077167,6.147608205399898e-09,0.3083034372329712,-0.17844310402870178,0.09,0.17,0.23,0.3,0.38
424,1000,0.05,1.0,2,250,real_TRE_Q,2,0.004,0.0006250000000000001,True,370.6920166015625,0.05581011902200265,5.990874449472722e-09,0.30850296974182134,-0.17792412638664246,0.08,0.15,0.23,0.3,0.38
186,1000,0.05,1.0,2,250,NCE_Q,2,0.001,0.0006250000000000001,False,472.4183654785156,-0.15841720947431123,4.5863184592029446e-09,0.3105588817596435,-0.16694605350494385,0.08,0.1,0.12,0.23,0.35
297,5000,0.05,1.0,2,250,random_uniform,2,0.001,0.0006250000000000001,False,1844.4014892578125,-0.025268285235310304,2.772912174439859e-09,0.3143912649154663,-0.16227546334266663,0.04,0.12,0.14,0.18,0.31
427,1000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,False,448.17755126953125,0.06284260852374221,2.1222992889596896e-09,0.31640722274780275,-0.18514972925186157,0.03,0.1,0.16,0.23,0.38
108,1000,0.05,1.0,2,250,NCE_Q,2,0.0,0.0006250000000000001,True,437.670166015625,-0.0755335375890595,2.1110753849740788e-09,0.31644705772399906,-0.1986027956008911,0.09,0.14,0.21,0.26,0.3
106,1000,0.05,1.0,2,250,rulsif,15,0.002,0.00014648437500000008,True,3.7284624576568604,0.019585341629832366,2.088734442311006e-09,0.31652696609497066,-0.190099835395813,0.02,0.13,0.17,0.29,0.37
187,1000,0.05,1.0,2,250,rulsif,15,0.005,0.00014648437500000008,True,2.1958065032958984,0.019523316144127438,1.58695745245141e-09,0.31858287811279296,-0.1755688488483429,0.02,0.12,0.17,0.26,0.35
7,5000,0.05,1.0,2,250,random_uniform,2,0.004,0.0006250000000000001,True,1857.8348388671875,-0.0022838325746381174,1.2098822701968638e-09,0.3205988359451294,-0.1903393268585205,0.03,0.05,0.1,0.15,0.27
134,1000,0.05,1.0,2,250,rulsif,15,0.003,0.00014648437500000008,True,6.336368083953857,0.0370250201468117,6.954591115777586e-10,0.3246707057952881,-0.18598803877830505,0.0,0.08,0.14,0.19,0.29
135,1000,0.05,1.0,2,250,rulsif,15,0.003,0.00014648437500000008,False,5.532354354858398,-0.05728392651365422,2.3484965185233937e-10,0.3324950504302978,-0.20291414856910706,0.0,0.1,0.2,0.24,0.36
107,1000,0.05,1.0,2,250,rulsif,15,0.002,0.00014648437500000008,False,4.101094722747803,-0.06109120125743445,1.7375507550258523e-10,0.33463075160980227,-0.18802395462989807,0.01,0.11,0.16,0.2,0.29
188,1000,0.05,1.0,2,250,rulsif,15,0.005,0.00014648437500000008,False,3.48319935798645,0.022629587040481028,4.143655848291017e-11,0.3445907974243164,-0.21045905351638794,0.01,0.07,0.13,0.2,0.34
160,1000,0.05,1.0,2,250,rulsif,15,0.004,0.00014648437500000008,True,5.260132789611816,-0.04508984231452457,1.7264666266156887e-11,0.3505189275741577,-0.21237525343894958,0.01,0.12,0.19,0.27,0.43
54,1000,0.05,1.0,2,250,rulsif,15,0.0,0.00014648437500000008,True,3.368457078933716,0.017436270799578837,3.795141096599676e-12,0.3605189275741577,-0.211696594953537,0.02,0.07,0.15,0.26,0.38
233,10000,0.05,1.0,2,250,rulsif,50,0.0,0.0004882812500000003,False,6.201033115386963,-0.0024923644357123936,5.766333252623396e-13,0.37253488540649415,-0.2558482885360718,0.14,0.21,0.27,0.35,0.42
328,5000,0.05,1.0,2,250,rulsif,50,0.004,0.0004882812500000003,True,5.53514289855957,-0.0019957865962895558,4.4869351393866056e-14,0.3881437397003174,-0.2509381175041199,0.02,0.26,0.34,0.39,0.47
55,1000,0.05,1.0,2,250,rulsif,15,0.0,0.00014648437500000008,False,2.4716484546661377,0.016041280565094858,4.3394418844096957e-14,0.38834327220916753,-0.21097803115844727,0.0,0.12,0.24,0.3,0.43
120,10000,0.05,1.0,2,250,random_uniform,2,0.0,0.0006250000000000001,False,3776.33251953125,0.012961275499963879,3.030485268283878e-14,0.39047909259796143,-0.22618761658668518,0.06,0.1,0.16,0.21,0.34
357,5000,0.05,1.0,2,250,rulsif,50,0.005,0.0004882812500000003,False,5.7975850105285645,-0.01505921894827455,1.0755376842772501e-14,0.3965669202804566,-0.2409980297088623,0.01,0.17,0.24,0.33,0.43
109,10000,0.05,1.0,2,250,random_uniform,2,0.0,0.0006250000000000001,True,3769.05712890625,-0.006434719117766511,5.549565405062929e-15,0.4003991842269897,-0.23980039358139038,0.06,0.17,0.25,0.35,0.47
249,5000,0.05,1.0,2,250,rulsif,50,0.001,0.0004882812500000003,True,3.697150707244873,0.031365831470034675,3.93380678678622e-15,0.40237530708312985,-0.24279442429542542,0.02,0.2,0.3,0.35,0.47
339,10000,0.05,1.0,2,250,rulsif,50,0.004,0.0004882812500000003,False,8.640225410461426,-0.0005211744720727131,2.8421407557090782e-15,0.4042315673828125,-0.2532135546207428,0.06,0.17,0.23,0.3,0.5
408,5000,0.05,1.0,2,250,real_TRE_Q,2,0.003,0.0006250000000000001,False,2463.330322265625,0.04759656771625108,3.944451641392874e-16,0.46446349500100825,-0.2731625586748123,0.2911392405063291,0.35443037974683544,0.43037974683544306,0.4810126582278481,0.5443037974683544
338,10000,0.05,1.0,2,250,rulsif,50,0.004,0.0004882812500000003,True,8.049773216247559,-0.010129714627658727,3.297074430002522e-16,0.4162874794006348,-0.24886229634284973,0.11,0.21,0.27,0.36,0.46
329,5000,0.05,1.0,2,250,rulsif,50,0.004,0.0004882812500000003,False,3.1721584796905518,0.005711768909889536,3.044015571082604e-16,0.4167264986038208,-0.2679441273212433,0.02,0.18,0.27,0.36,0.48
393,10000,0.05,1.0,2,250,random_uniform,2,0.002,0.0006250000000000001,True,3751.06201171875,0.02103234442973142,1.4984840953083087e-16,0.42059883594512937,-0.2675848454236984,0.12,0.18,0.27,0.33,0.51
356,5000,0.05,1.0,2,250,rulsif,50,0.005,0.0004882812500000003,True,14.451180458068848,0.0031608804736938862,1.120326404730357e-16,0.42217565536499024,-0.25089818239212036,0.01,0.18,0.33,0.41,0.51
284,10000,0.05,1.0,2,250,rulsif,50,0.002,0.0004882812500000003,True,7.233437538146973,-0.011457205919830763,1.1039215936571588e-16,0.4222554445266724,-0.2704590857028961,0.15,0.19,0.29,0.38,0.47
161,1000,0.05,1.0,2,250,rulsif,15,0.004,0.00014648437500000008,False,6.44713020324707,-0.02992926663004728,1.0717947441327193e-16,0.4224151420593262,-0.24491021037101746,0.0,0.1,0.18,0.28,0.46
262,1000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,True,351.6208801269531,-0.07804848324190387,6.802073255008262e-17,0.4269037848771221,-0.26378557085990906,0.2828282828282828,0.3434343434343434,0.3939393939393939,0.43434343434343436,0.47474747474747475
80,1000,0.05,1.0,2,250,rulsif,15,0.001,0.00014648437500000008,True,5.702950954437256,-0.029184622377328162,1.1610617315670216e-17,0.43423156738281254,-0.24391219019889832,0.0,0.1,0.22,0.34,0.49
420,10000,0.05,1.0,2,250,random_uniform,2,0.003,0.0006250000000000001,True,3737.457275390625,-0.0034138644881653883,1.1090726591605395e-17,0.4344710540771485,-0.2663872539997101,0.14,0.18,0.27,0.34,0.52
223,5000,0.05,1.0,2,250,rulsif,50,0.0,0.0004882812500000003,True,3.2075119018554688,-0.009074394343234886,5.0658658561790465e-18,0.4385429239273071,-0.25848306715488434,0.0,0.23,0.29,0.39,0.44
43,10000,0.05,1.0,2,250,random_uniform,2,0.005,0.0006250000000000001,True,3742.245849609375,0.011592516729990345,3.561323440145261e-18,0.4403592300415039,-0.2641516923904419,0.09,0.19,0.33,0.4,0.5
368,10000,0.05,1.0,2,250,random_uniform,2,0.001,0.0006250000000000001,False,3768.343994140625,-0.005968488129958759,2.3114249620444514e-18,0.44257483959197996,-0.27584829926490784,0.04,0.12,0.23,0.3,0.43
259,10000,0.05,1.0,2,250,rulsif,50,0.001,0.0004882812500000003,False,6.939524173736572,0.004577772415618665,1.1224074522107387e-18,0.4462475252151489,-0.2931736409664154,0.12,0.18,0.3,0.43,0.5
365,10000,0.05,1.0,2,250,rulsif,50,0.005,0.0004882812500000003,True,9.228134155273438,-0.005973759420535656,1.0453055925125725e-18,0.4487388242374767,-0.26418881118297577,0.1414141414141414,0.20202020202020202,0.31313131313131315,0.36363636363636365,0.47474747474747475
366,10000,0.05,1.0,2,250,rulsif,50,0.005,0.0004882812500000003,False,5.173981666564941,-0.0016012638669432406,1.037193866183066e-18,0.4466467094421387,-0.2875448763370514,0.17,0.29,0.37,0.42,0.52
253,5000,0.05,1.0,2,250,real_TRE_Q,2,0.001,0.0006250000000000001,False,2359.784423828125,-0.09110231388454244,5.076200614970448e-19,0.4502394866943359,-0.25445106625556946,0.31,0.39,0.44,0.46,0.52
303,5000,0.05,1.0,2,250,rulsif,50,0.003,0.0004882812500000003,False,4.124540328979492,-0.002862225204181704,4.762153717746781e-19,0.45055888175964354,-0.2753293365240097,0.01,0.17,0.24,0.31,0.51
16,10000,0.05,1.0,2,250,random_uniform,2,0.004,0.0006250000000000001,True,3763.370849609375,0.01287165602137261,3.2819423610207817e-19,0.4524151420593262,-0.2616766542196274,0.03,0.11,0.23,0.29,0.43
29,5000,0.05,1.0,2,250,real_TRE_Q,2,0.005,0.0006250000000000001,True,2260.608642578125,-0.15019498131112388,2.294241014598965e-19,0.4541916131973267,-0.24067866802215576,0.31,0.42,0.47,0.49,0.55
302,5000,0.05,1.0,2,250,rulsif,50,0.003,0.0004882812500000003,True,4.209178924560547,-0.01045200308885338,2.0657409308785068e-19,0.45471054077148443,-0.29437126219272614,0.04,0.19,0.29,0.37,0.48
258,10000,0.05,1.0,2,250,rulsif,50,0.001,0.0004882812500000003,True,3.4634575843811035,-0.0009026864181078649,1.4525681081283816e-19,0.4564470577239991,-0.2610778212547302,0.16,0.24,0.28,0.32,0.46
209,1000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,True,352.435546875,-0.09471212213104974,7.147710664945377e-20,0.4621061110737348,-0.2789471298456192,0.29292929292929293,0.3333333333333333,0.40404040404040403,0.48484848484848486,0.5555555555555556
312,10000,0.05,1.0,2,250,rulsif,50,0.003,0.0004882812500000003,False,3.024825096130371,0.0026071795842815618,6.638141964525443e-20,0.46027944087982176,-0.2984830290079117,0.17,0.22,0.32,0.41,0.55
311,10000,0.05,1.0,2,250,rulsif,50,0.003,0.0004882812500000003,True,9.081480026245117,-0.0064756934969580964,6.216462512827906e-20,0.4605988359451294,-0.2887824475765228,0.14,0.26,0.32,0.36,0.47
394,10000,0.05,1.0,2,250,random_uniform,2,0.002,0.0006250000000000001,False,3769.376953125,-0.0038200949839531984,4.3465318210214474e-20,0.46233535289764405,-0.26918159425258636,0.07,0.13,0.18,0.35,0.5
380,5000,0.05,1.0,2,250,real_TRE_Q,2,0.002,0.0006250000000000001,True,2365.908935546875,0.3181396327966217,1.2440739400056029e-20,0.4683432722091675,-0.26606786251068115,0.26,0.38,0.4,0.46,0.56
44,10000,0.05,1.0,2,250,random_uniform,2,0.005,0.0006250000000000001,False,3762.26318359375,-0.0031609289947469353,5.223077110337517e-21,0.47245509624481197,-0.2600000202655792,0.08,0.13,0.29,0.38,0.46
367,10000,0.05,1.0,2,250,random_uniform,2,0.001,0.0006250000000000001,True,3751.348876953125,0.031968883880369434,3.430128753657002e-21,0.47443109989166254,-0.2821956127882004,0.1,0.18,0.29,0.4,0.54
260,1000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,True,183.01690673828125,0.20021680251257257,2.1820814759142107e-21,0.47879999936229056,-0.2795923352241516,0.16161616161616163,0.32323232323232326,0.42424242424242425,0.46464646464646464,0.5454545454545454
224,5000,0.05,1.0,2,250,rulsif,50,0.0,0.0004882812500000003,False,2.096468925476074,0.013777781397214585,1.4821996509526095e-21,0.4783432722091675,-0.2726946026086807,0.01,0.2,0.27,0.38,0.52
277,5000,0.05,1.0,2,250,rulsif,50,0.002,0.0004882812500000003,False,4.560749530792236,0.0011067697978357695,6.348765491657746e-22,0.48225544452667235,-0.2883033752441406,0.02,0.22,0.35,0.42,0.55
407,5000,0.05,1.0,2,250,real_TRE_Q,2,0.003,0.0006250000000000001,True,2182.50341796875,-0.0823037330200624,4.2327537174729217e-22,0.48411182403564457,-0.25137723982334137,0.36,0.43,0.47,0.51,0.57
276,5000,0.05,1.0,2,250,rulsif,50,0.002,0.0004882812500000003,True,4.505830764770508,-0.008633043303616358,2.534588420318941e-22,0.486447057723999,-0.2806387394666672,0.02,0.26,0.3,0.39,0.48
250,5000,0.05,1.0,2,250,rulsif,50,0.001,0.0004882812500000003,False,2.981799602508545,0.01017920934579417,1.037802356516129e-22,0.4904790925979614,-0.29057884216308594,0.01,0.21,0.31,0.4,0.47
17,10000,0.05,1.0,2,250,random_uniform,2,0.004,0.0006250000000000001,False,3760.40478515625,-0.01981877091762368,6.676607180642942e-23,0.492455096244812,-0.29417166113853455,0.1,0.21,0.35,0.41,0.53
417,5000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,False,2462.256103515625,0.10970134255913189,2.794299649350546e-23,0.4963273143768311,-0.29325351119041443,0.26,0.32,0.38,0.42,0.49
340,1000,0.05,1.0,2,250,real_TRE_Q,50,0.005,0.0004882812500000003,True,279.9429626464844,-0.05053596182784996,2.5876781889546772e-23,0.4990020195643107,-0.29874593019485474,0.26262626262626265,0.35353535353535354,0.42424242424242425,0.45454545454545453,0.5555555555555556
5,5000,0.05,1.0,2,250,real_TRE_Q,2,0.004,0.0006250000000000001,True,2216.59814453125,0.021775281776709777,7.44024707709998e-24,0.5021357011795043,-0.2717764526605606,0.27,0.37,0.46,0.53,0.57
421,10000,0.05,1.0,2,250,random_uniform,2,0.003,0.0006250000000000001,False,3750.654541015625,-0.019095211796648484,4.345628048574805e-24,0.5044710540771484,-0.323033943772316,0.1,0.18,0.34,0.39,0.55
287,1000,0.05,1.0,2,250,real_TRE_Q,50,0.003,0.0004882812500000003,True,262.7197265625,0.04495304412088582,1.9735365057698955e-24,0.5102522192579327,-0.27483415603637695,0.2727272727272727,0.35353535353535354,0.43434343434343436,0.5050505050505051,0.6060606060606061
232,10000,0.05,1.0,2,250,rulsif,50,0.0,0.0004882812500000003,True,5.853344917297363,0.015257833206950285,1.704103113813172e-24,0.5085029697418213,-0.2833932042121887,0.06,0.18,0.28,0.42,0.54
381,5000,0.05,1.0,2,250,real_TRE_Q,2,0.002,0.0006250000000000001,False,2158.391845703125,-0.26874698016702686,4.601410991234998e-25,0.5140718698501587,-0.2853892296552658,0.3,0.43,0.51,0.55,0.6
285,10000,0.05,1.0,2,250,rulsif,50,0.002,0.0004882812500000003,False,9.263150215148926,-0.0028592826748293273,4.146696712170735e-25,0.5145110082626343,-0.2985628694295883,0.09,0.24,0.37,0.4,0.52
206,1000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,True,306.66717529296875,-0.06485894606876554,1.241954276753943e-25,0.5219863677265668,-0.312294602394104,0.29292929292929293,0.3838383838383838,0.494949494949495,0.5555555555555556,0.5959595959595959
12,10000,0.05,1.0,2,250,real_TRE_Q,2,0.004,0.0006250000000000001,True,4711.923828125,0.018517297320244236,1.309906640663968e-27,0.5380638313293457,-0.30646707117557526,0.37,0.52,0.55,0.58,0.62
242,5000,0.05,1.0,2,250,real_TRE_Q,2,0.001,0.0006250000000000001,True,2420.6669921875,0.11372988131706283,1.1964694030815623e-27,0.5384231805801392,-0.3166067898273468,0.32,0.41,0.49,0.51,0.56
313,1000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,True,262.0777587890625,-0.05968559439915837,1.0916665209483931e-27,0.5412810535141916,-0.31584306061267853,0.18181818181818182,0.2727272727272727,0.3838383838383838,0.43434343434343436,0.5959595959595959
234,1000,0.05,1.0,2,250,real_TRE_Q,50,0.001,0.0004882812500000003,True,266.15386962890625,0.2590950988190097,5.326510758908351e-28,0.5441238254007666,-0.32419000566005707,0.26262626262626265,0.3333333333333333,0.45454545454545453,0.5151515151515151,0.5858585858585859
30,5000,0.05,1.0,2,250,real_TRE_Q,2,0.005,0.0006250000000000001,False,2467.322265625,-0.38933794991151915,4.530085703025979e-28,0.5422554445266724,-0.3228343427181244,0.35,0.4,0.49,0.56,0.63
154,1000,0.05,1.0,2,250,real_TRE_Q,15,0.004,0.00014648437500000008,True,303.2044677734375,0.029073969482144513,1.6303513636362502e-28,0.546247525215149,-0.3217564821243286,0.24,0.33,0.42,0.48,0.62
315,1000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,True,369.0609130859375,0.036002958593154014,3.801928581829162e-29,0.5544063659629437,-0.32729490101337433,0.31313131313131315,0.41414141414141414,0.494949494949495,0.5757575757575758,0.6262626262626263
101,1000,0.05,1.0,2,250,real_TRE_Q,15,0.002,0.00014648437500000008,False,419.7825012207031,-0.23309177463602612,4.307055958041866e-30,0.560119743347168,-0.3346507102251053,0.43,0.48,0.54,0.59,0.64
343,1000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,True,351.2253723144531,-0.03340668761100406,3.845725232457468e-30,0.5631162120838358,-0.33487568795681,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.5555555555555556,0.6363636363636364
288,1000,0.05,1.0,2,250,real_TRE_Q,50,0.003,0.0004882812500000003,False,361.7706298828125,0.060547252134667016,5.478349436179487e-31,0.5703744502982708,-0.3321337103843689,0.3838383838383838,0.47474747474747475,0.5454545454545454,0.6060606060606061,0.6464646464646465
100,1000,0.05,1.0,2,250,real_TRE_Q,15,0.002,0.00014648437500000008,True,346.7421569824219,0.22176895400941538,4.852769392449439e-31,0.5682235288619996,-0.31536926329135895,0.31,0.46,0.53,0.57,0.65
74,1000,0.05,1.0,2,250,real_TRE_Q,15,0.001,0.00014648437500000008,False,399.00555419921875,0.29089211994882136,2.799213274155471e-31,0.5702394866943359,-0.31668661534786224,0.41,0.47,0.51,0.57,0.65
76,1000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,True,425.5419921875,0.20976983203984995,2.799213274155471e-31,0.5702394866943359,-0.34391216933727264,0.45,0.53,0.59,0.59,0.64
38,10000,0.05,1.0,2,250,real_TRE_Q,2,0.005,0.0006250000000000001,True,4798.09326171875,0.30947444450433426,1.627805862314367e-31,0.5722156095504761,-0.33748504519462585,0.46,0.53,0.55,0.57,0.66
47,1000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,True,256.5066833496094,0.22447671165661226,5.612486011235577e-33,0.5842714023590088,-0.3460279405117035,0.4,0.49,0.53,0.6,0.67
127,1000,0.05,1.0,2,250,real_TRE_Q,15,0.003,0.00014648437500000008,True,366.0506896972656,0.21196463008327993,3.2362322145767985e-33,0.586207571029663,-0.3355289399623871,0.28,0.43,0.5,0.59,0.68
314,1000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,False,412.6506042480469,-0.024043027982618464,1.7313346595237914e-33,0.5910603000660135,-0.3381822109222412,0.3333333333333333,0.5050505050505051,0.5757575757575758,0.5959595959595959,0.6868686868686869
261,1000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,False,404.7032470703125,0.04715222377437085,9.29668572477363e-35,0.6011613101670237,-0.34927116334438324,0.40404040404040403,0.5050505050505051,0.5454545454545454,0.6262626262626263,0.696969696969697
289,1000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,True,338.0576477050781,0.10512148539277112,3.078377589134158e-35,0.6049114164679942,-0.34753724932670593,0.3434343434343434,0.45454545454545453,0.5353535353535354,0.5959595959595959,0.6868686868686869
207,1000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,False,375.3397216796875,0.3239680353890458,2.2664380567938527e-36,0.6136212625888863,-0.34810176491737366,0.3333333333333333,0.43434343434343436,0.5555555555555556,0.6161616161616161,0.6868686868686869
180,1000,0.05,1.0,2,250,real_TRE_Q,15,0.005,0.00014648437500000008,True,361.2409362792969,-0.18127249381291982,4.396852423467435e-37,0.6162475252151489,-0.3540918231010437,0.38,0.49,0.55,0.61,0.69
236,1000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,True,336.4608459472656,-0.13640388963750397,3.2577621549760843e-37,0.6199721663889258,-0.34717434644699097,0.30303030303030304,0.3838383838383838,0.494949494949495,0.5656565656565656,0.6767676767676768
341,1000,0.05,1.0,2,250,real_TRE_Q,50,0.005,0.0004882812500000003,False,310.3669128417969,0.24831474784490185,6.617017662380142e-38,0.6251134366700144,-0.3576987534761429,0.37373737373737376,0.494949494949495,0.5555555555555556,0.6363636363636364,0.7070707070707071
156,1000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,True,419.4177551269531,0.1981266358550055,3.70854541304663e-38,0.6241916131973266,-0.3529740571975708,0.41,0.56,0.6,0.63,0.72
73,1000,0.05,1.0,2,250,real_TRE_Q,15,0.001,0.00014648437500000008,True,369.7825012207031,0.08265188169479447,1.890885685792485e-38,0.6263273143768311,-0.3722155690193176,0.39,0.49,0.57,0.63,0.72
182,1000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,True,394.0359802246094,0.09016463561333139,5.810510011541171e-39,0.6300399541854859,-0.34950101375579834,0.48,0.59,0.65,0.67,0.69
235,1000,0.05,1.0,2,250,real_TRE_Q,50,0.001,0.0004882812500000003,False,321.2851867675781,-0.18527196051557698,2.9296275409469565e-39,0.6349724723835184,-0.3588277995586395,0.43434343434343436,0.5252525252525253,0.6262626262626263,0.6767676767676768,0.7272727272727273
75,10000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,False,4556.796875,0.08559351910850328,1.5318565379525646e-39,0.6341916131973266,-0.3634331375360489,0.49,0.56,0.59,0.64,0.73
64,10000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,True,4259.0234375,-0.3068378336889842,4.192666085684995e-40,0.6381835746765137,-0.3668662756681442,0.5,0.57,0.62,0.65,0.73
415,10000,0.05,1.0,2,250,real_TRE_Q,2,0.003,0.0006250000000000001,True,4840.8583984375,0.3073322497111954,2.139708307564429e-40,0.640239486694336,-0.38275449723005295,0.46,0.56,0.62,0.67,0.71
342,10000,0.05,1.0,2,250,real_TRE_Q,2,0.001,0.0006250000000000001,False,4660.2802734375,-0.08882471939948948,6.127373714815176e-41,0.6440319156646729,-0.35928142070770264,0.58,0.62,0.66,0.68,0.73
49,1000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,True,413.8161926269531,0.16910470409641074,5.511711585809936e-41,0.6443513107299804,-0.3777245506644249,0.37,0.52,0.59,0.66,0.71
264,5000,0.05,1.0,2,250,NCE_Q,2,0.001,0.0006250000000000001,True,2264.470947265625,0.1116763359757957,3.0534318603031955e-41,0.6461277818679809,-0.38383234292268753,0.54,0.6,0.65,0.68,0.74
129,1000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,True,325.852783203125,-0.24308981418664802,3.013163435767536e-41,0.6461676168441772,-0.37588823586702347,0.49,0.6,0.63,0.68,0.73
316,1000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,False,443.3146667480469,0.033641862396325266,2.7188607452209856e-41,0.6493074183512215,-0.3370934873819351,0.494949494949495,0.5454545454545454,0.6464646464646465,0.6767676767676768,0.7373737373737373
210,1000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,False,421.05859375,-0.004986019640253666,2.1350391730275716e-41,0.6500332223044502,-0.377174936234951,0.48484848484848486,0.5252525252525253,0.5757575757575758,0.6363636363636364,0.7171717171717171
237,1000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,False,436.9823913574219,-0.2107014598324688,3.227201204481163e-42,0.6556583221512612,-0.3738684207201004,0.43434343434343436,0.5454545454545454,0.5959595959595959,0.6565656565656566,0.7474747474747475
