,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
564,10000,0.0,0.5,2,250,NCE_Q,50,0.1,4977.0146484375,0.0011039099550866367,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
566,10000,0.0,0.5,2,250,real_TRE_Q,50,0.25,4915.24365234375,0.015807654813610215,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
47,1000,0.5,0.25,2,250,real_TRE_Q,3,0.5,494.31256103515625,0.11566719459460068,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
578,10000,0.0,0.25,2,250,NCE_Q,50,0.5,4993.13720703125,0.005722489094056246,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
48,1000,0.5,0.25,2,250,NCE_Q,3,0.5,498.51055908203125,0.01108713160791474,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
586,10000,0.5,1.0,2,250,NCE_Q,50,0.5,4986.8154296875,-0.04330988327950414,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
585,10000,0.5,1.0,2,250,real_TRE_Q,50,0.5,4962.46337890625,0.009935828937718138,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
584,10000,0.5,1.0,2,250,NCE_Q,50,0.25,4990.357421875,-0.08410595322110362,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
583,10000,0.5,1.0,2,250,real_TRE_Q,50,0.25,4974.2451171875,-0.0011065007722073548,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
582,10000,0.5,1.0,2,250,NCE_Q,50,0.1,4966.86669921875,-0.029749800761698753,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
581,10000,0.5,1.0,2,250,real_TRE_Q,50,0.1,4938.15625,-0.07951550325934173,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
51,1000,0.25,1.0,2,250,real_TRE_Q,50,0.1,488.3449401855469,-0.20511894656416246,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
52,1000,0.25,1.0,2,250,NCE_Q,50,0.1,495.42706298828125,-0.22505305110275622,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
577,10000,0.0,0.25,2,250,real_TRE_Q,50,0.5,4981.62109375,0.014018630562657721,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
567,10000,0.0,0.5,2,250,NCE_Q,50,0.25,4970.0849609375,0.0024407037081753185,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
53,1000,0.25,1.0,2,250,real_TRE_Q,50,0.25,494.3809814453125,0.028668403722019196,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
575,10000,0.0,0.25,2,250,NCE_Q,50,0.25,4996.66796875,0.059917103196564604,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
574,10000,0.0,0.25,2,250,real_TRE_Q,50,0.25,4965.248046875,0.01612995986683636,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
573,10000,0.0,0.25,2,250,NCE_Q,50,0.1,4991.2822265625,0.031255392611637275,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
572,10000,0.0,0.25,2,250,real_TRE_Q,50,0.1,4968.6875,-0.0022730145862000424,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
54,1000,0.25,1.0,2,250,NCE_Q,50,0.25,499.5865783691406,0.0007083846363462451,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
55,1000,0.25,1.0,2,250,real_TRE_Q,50,0.5,495.68218994140625,-0.16208406869493766,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
569,10000,0.0,0.5,2,250,NCE_Q,50,0.5,4982.9033203125,0.017065917952578103,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
568,10000,0.0,0.5,2,250,real_TRE_Q,50,0.5,4937.66015625,-0.01708629199347671,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
548,10000,0.25,0.25,2,250,NCE_Q,50,0.25,4981.93310546875,-0.0022654346711172024,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
448,10000,0.25,1.0,2,250,real_TRE_Q,3,0.1,4980.78515625,-0.08741994465652914,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
112,1000,0.25,1.0,2,250,real_TRE_Q,1,0.25,496.43359375,-0.21994723291083593,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
315,5000,0.0,1.0,2,250,NCE_Q,50,0.1,2490.275146484375,0.26981207872023383,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
325,5000,0.0,0.5,2,250,real_TRE_Q,50,0.25,2473.791259765625,-0.025821101462959937,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
324,5000,0.0,0.5,2,250,NCE_Q,50,0.1,2494.2880859375,-0.03403728331142573,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
323,5000,0.0,0.5,2,250,real_TRE_Q,50,0.1,2475.720458984375,-0.013631369057644161,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
213,5000,0.25,1.0,2,250,real_TRE_Q,3,0.5,2490.760498046875,-0.039734402765766695,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
214,5000,0.25,1.0,2,250,NCE_Q,3,0.5,2490.61669921875,-0.06748613821011704,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
319,5000,0.0,1.0,2,250,NCE_Q,50,0.5,2491.48876953125,0.1396207998574659,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
318,5000,0.0,1.0,2,250,real_TRE_Q,50,0.5,2485.92626953125,0.296258346456957,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
317,5000,0.0,1.0,2,250,NCE_Q,50,0.25,2484.482421875,0.09364812838395835,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
316,5000,0.0,1.0,2,250,real_TRE_Q,50,0.25,2424.914794921875,-0.06264378676961824,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
314,5000,0.0,1.0,2,250,real_TRE_Q,50,0.1,2470.714599609375,0.05000365991082182,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
350,5000,0.5,0.5,2,250,real_TRE_Q,50,0.1,2478.502685546875,0.04573961354172131,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
311,5000,0.25,0.25,2,250,NCE_Q,50,0.5,2496.7041015625,0.007721154028621255,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
310,5000,0.25,0.25,2,250,real_TRE_Q,50,0.5,2483.928955078125,0.014993145598346233,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
219,5000,0.25,0.5,2,250,real_TRE_Q,3,0.25,2468.71484375,-0.05860222197356289,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
308,5000,0.25,0.25,2,250,NCE_Q,50,0.25,2474.059814453125,-0.0505747222146301,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
307,5000,0.25,0.25,2,250,real_TRE_Q,50,0.25,2484.1748046875,0.018506209601866396,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
306,5000,0.25,0.25,2,250,NCE_Q,50,0.1,2485.619140625,-0.03310970033774162,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
305,5000,0.25,0.25,2,250,real_TRE_Q,50,0.1,2485.3037109375,0.004014384385597834,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
220,5000,0.25,0.5,2,250,NCE_Q,3,0.25,2496.595947265625,-0.041119230718964415,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
221,1000,0.25,1.0,2,250,NCE_Q,1,0.25,499.9465637207031,-0.3556623984967443,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
326,5000,0.0,0.5,2,250,NCE_Q,50,0.25,2491.6123046875,0.039215717555546085,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
327,5000,0.0,0.5,2,250,real_TRE_Q,50,0.5,2489.080078125,-0.020601055376712377,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
328,5000,0.0,0.5,2,250,NCE_Q,50,0.5,2496.21630859375,0.03959452607258164,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
212,5000,0.25,1.0,2,250,NCE_Q,3,0.25,2418.228271484375,-0.3034366988516459,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
204,5000,0.5,0.25,2,250,real_TRE_Q,1,0.5,2484.580078125,0.38916146455741196,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
347,5000,0.5,1.0,2,250,NCE_Q,50,0.5,2494.406005859375,0.1275067385113867,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
346,5000,0.5,1.0,2,250,real_TRE_Q,50,0.5,2491.515380859375,0.04594399448670322,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
345,5000,0.5,1.0,2,250,NCE_Q,50,0.25,2493.96337890625,0.09380619541062735,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
344,5000,0.5,1.0,2,250,real_TRE_Q,50,0.25,2477.000732421875,0.006930218563722611,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
205,5000,0.5,0.25,2,250,NCE_Q,1,0.5,2491.861328125,-0.20790956833589344,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
342,5000,0.5,1.0,2,250,NCE_Q,50,0.1,2493.253173828125,0.030079892702905345,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
341,5000,0.5,1.0,2,250,real_TRE_Q,50,0.1,2450.75927734375,0.09849034191446827,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
208,5000,0.25,1.0,2,250,real_TRE_Q,3,0.1,2478.59765625,-0.146953054871519,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
209,5000,0.25,1.0,2,250,NCE_Q,3,0.1,2495.84033203125,0.08311380931449217,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
338,5000,0.0,0.25,2,250,NCE_Q,50,0.5,2495.534912109375,-0.05359363454347883,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
337,5000,0.0,0.25,2,250,real_TRE_Q,50,0.5,2493.414306640625,-0.0006796122835689174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
336,5000,0.0,0.25,2,250,NCE_Q,50,0.25,2496.0595703125,0.05311955347752033,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
335,5000,0.0,0.25,2,250,real_TRE_Q,50,0.25,2486.299560546875,-0.016076073925256153,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
334,5000,0.0,0.25,2,250,NCE_Q,50,0.1,2478.978515625,0.06530951199294821,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
333,5000,0.0,0.25,2,250,real_TRE_Q,50,0.1,2481.099365234375,0.005808164252072455,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
210,1000,0.0,1.0,2,250,NCE_Q,1,0.5,499.7841796875,0.0038159216654775315,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
331,1000,0.25,1.0,2,250,real_TRE_Q,1,0.5,485.666015625,0.004107199823431041,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
211,5000,0.25,1.0,2,250,real_TRE_Q,3,0.25,2491.780517578125,-0.10922684873073962,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
302,5000,0.25,0.5,2,250,NCE_Q,50,0.5,2489.112060546875,-0.056395349927067955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
301,5000,0.25,0.5,2,250,real_TRE_Q,50,0.5,2462.98828125,-0.024312123004909716,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
300,5000,0.25,0.5,2,250,NCE_Q,50,0.25,2494.8359375,0.026223135876051552,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
236,5000,0.0,1.0,2,250,NCE_Q,3,0.1,2491.2919921875,-0.1143584848607325,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
275,5000,0.5,0.5,2,250,NCE_Q,3,0.5,2489.0712890625,0.1116436240412906,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
274,5000,0.5,0.5,2,250,real_TRE_Q,3,0.5,2486.001708984375,0.1853735197222334,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
273,5000,0.5,0.5,2,250,NCE_Q,3,0.25,2495.411865234375,0.01119266031635964,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
272,5000,0.5,0.5,2,250,real_TRE_Q,3,0.25,2470.791015625,0.06738417753738539,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
238,5000,0.0,1.0,2,250,NCE_Q,3,0.25,2494.786865234375,0.7186660859174389,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
239,5000,0.0,1.0,2,250,real_TRE_Q,3,0.5,2493.34716796875,-0.0017068939897919421,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
267,5000,0.5,1.0,2,250,NCE_Q,3,0.5,2479.789306640625,0.08911918433106214,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
266,5000,0.5,1.0,2,250,real_TRE_Q,3,0.5,2464.65234375,-0.14198793371148438,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
240,5000,0.0,1.0,2,250,NCE_Q,3,0.5,2475.49609375,-0.6816815588576768,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
264,5000,0.5,1.0,2,250,NCE_Q,3,0.25,2496.963623046875,0.15084943849867516,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
263,5000,0.5,1.0,2,250,real_TRE_Q,3,0.25,2479.310546875,0.1030731573019447,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
262,5000,0.5,1.0,2,250,NCE_Q,3,0.1,2488.230712890625,0.16475191838895478,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
261,5000,0.5,1.0,2,250,real_TRE_Q,3,0.1,2470.80517578125,-0.1403028063618837,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
246,5000,0.0,0.5,2,250,real_TRE_Q,3,0.25,2476.9599609375,-0.043802956432172004,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
258,5000,0.0,0.25,2,250,NCE_Q,3,0.5,2470.883544921875,0.021470106138423043,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
257,5000,0.0,0.25,2,250,real_TRE_Q,3,0.5,2489.099609375,0.08839876314789318,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
256,5000,0.0,0.25,2,250,NCE_Q,3,0.25,2495.144775390625,0.12587548189081244,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
255,5000,0.0,0.25,2,250,real_TRE_Q,3,0.25,2467.8876953125,0.14468346341590324,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
247,5000,0.0,0.5,2,250,NCE_Q,3,0.25,2487.052001953125,-0.03021294147733019,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
237,5000,0.0,1.0,2,250,real_TRE_Q,3,0.25,2493.127685546875,-0.04492270834175235,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
235,5000,0.0,1.0,2,250,real_TRE_Q,3,0.1,2470.47607421875,0.667848071770409,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
299,5000,0.25,0.5,2,250,real_TRE_Q,50,0.25,2485.311767578125,-0.010197361980817651,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
231,5000,0.25,0.25,2,250,NCE_Q,3,0.5,2498.495849609375,-0.03410875801349332,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
298,1000,0.0,0.5,2,250,NCE_Q,1,0.5,499.36798095703125,-0.07850370886598204,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
297,5000,0.25,0.5,2,250,NCE_Q,50,0.1,2490.72802734375,-0.023309051670400933,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
296,5000,0.25,0.5,2,250,real_TRE_Q,50,0.1,2466.450439453125,0.03362170569051252,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
223,5000,0.25,0.5,2,250,real_TRE_Q,3,0.5,2488.7705078125,0.07731644131845547,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
224,5000,0.25,0.5,2,250,NCE_Q,3,0.5,2496.360107421875,0.14020579540572736,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
293,5000,0.25,1.0,2,250,NCE_Q,50,0.5,2485.1513671875,-0.08204196614171069,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
292,5000,0.25,1.0,2,250,real_TRE_Q,50,0.5,2479.629638671875,0.17395280671389954,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
291,5000,0.25,1.0,2,250,NCE_Q,50,0.25,2494.573974609375,0.011010416845573783,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
290,5000,0.25,1.0,2,250,real_TRE_Q,50,0.25,2486.257568359375,-0.05692634205164252,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
289,5000,0.25,1.0,2,250,NCE_Q,50,0.1,2487.947998046875,0.22507091577880628,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
288,5000,0.25,1.0,2,250,real_TRE_Q,50,0.1,2484.851318359375,-0.1946273863592075,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
287,1000,0.0,0.5,2,250,real_TRE_Q,1,0.5,497.0437927246094,0.3408446003275782,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
228,5000,0.25,0.25,2,250,real_TRE_Q,3,0.25,2483.794189453125,0.24091799673856826,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
229,5000,0.25,0.25,2,250,NCE_Q,3,0.25,2496.51904296875,-0.03000646712723128,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
284,5000,0.5,0.25,2,250,NCE_Q,3,0.5,2490.42724609375,0.05785837309693832,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
283,5000,0.5,0.25,2,250,real_TRE_Q,3,0.5,2466.478759765625,0.05919304744573863,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
282,5000,0.5,0.25,2,250,NCE_Q,3,0.25,2495.004638671875,-0.037904672145304755,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
281,5000,0.5,0.25,2,250,real_TRE_Q,3,0.25,2485.511962890625,0.15984791756793465,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
230,5000,0.25,0.25,2,250,real_TRE_Q,3,0.5,2483.328857421875,0.129041723463672,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
199,1000,0.0,1.0,2,250,real_TRE_Q,1,0.5,497.2052917480469,0.6918658035328185,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
351,5000,0.5,0.5,2,250,NCE_Q,50,0.1,2494.59912109375,0.03575313237708349,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
114,1000,0.5,0.5,2,250,real_TRE_Q,50,0.1,495.4873352050781,-0.046951206628919516,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
132,5000,0.25,1.0,2,250,real_TRE_Q,1,0.25,2496.92626953125,-0.1647329952816895,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
126,1000,0.5,0.25,2,250,NCE_Q,50,0.25,498.6054382324219,-0.04165342675601611,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
127,1000,0.5,0.25,2,250,real_TRE_Q,50,0.5,488.35540771484375,0.014475174765535028,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
128,1000,0.5,0.25,2,250,NCE_Q,50,0.5,490.7725830078125,0.04821706780337331,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
426,10000,0.5,1.0,2,250,NCE_Q,1,0.5,4994.462890625,0.29192496272363033,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
425,10000,0.5,1.0,2,250,real_TRE_Q,1,0.5,4990.748046875,0.15213018632844427,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
424,10000,0.5,1.0,2,250,NCE_Q,1,0.25,4983.4365234375,0.05974359344436228,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
423,10000,0.5,1.0,2,250,real_TRE_Q,1,0.25,4990.31005859375,-0.13564926269077665,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
422,10000,0.5,1.0,2,250,NCE_Q,1,0.1,4992.94091796875,-0.14566217270539397,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
421,10000,0.5,1.0,2,250,real_TRE_Q,1,0.1,4949.68994140625,-0.14751195660515545,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
133,5000,0.25,1.0,2,250,NCE_Q,1,0.25,2492.77783203125,-0.02274941320174937,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
352,5000,0.5,0.5,2,250,real_TRE_Q,50,0.25,2482.67724609375,0.020541659917239063,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
417,10000,0.0,0.25,2,250,NCE_Q,1,0.5,4996.0341796875,-0.01483718960802557,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
416,10000,0.0,0.25,2,250,real_TRE_Q,1,0.5,4972.27978515625,0.6538388467642839,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
135,5000,0.25,1.0,2,250,real_TRE_Q,1,0.5,2493.717041015625,-0.014551718815499179,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
136,5000,0.25,1.0,2,250,NCE_Q,1,0.5,2495.765869140625,-0.0770594401124066,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
143,5000,0.25,0.5,2,250,real_TRE_Q,1,0.5,2476.804443359375,0.6810240469470068,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
144,5000,0.25,0.5,2,250,NCE_Q,1,0.5,2495.927978515625,0.109306414476222,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
152,5000,0.25,0.25,2,250,real_TRE_Q,1,0.5,2450.4130859375,-0.1558752865247552,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
408,10000,0.0,0.5,2,250,NCE_Q,1,0.5,4975.345703125,0.13673973200482903,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
407,10000,0.0,0.5,2,250,real_TRE_Q,1,0.5,4982.15673828125,0.7803873964802631,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
432,10000,0.5,0.5,2,250,real_TRE_Q,1,0.25,4988.005859375,0.4272902110382317,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
433,10000,0.5,0.5,2,250,NCE_Q,1,0.25,4990.455078125,0.1454734716118891,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
434,10000,0.5,0.5,2,250,real_TRE_Q,1,0.5,4947.498046875,0.36374602974631054,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
435,10000,0.5,0.5,2,250,NCE_Q,1,0.5,4998.39208984375,0.6277728654809415,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
454,1000,0.5,1.0,2,250,NCE_Q,1,0.25,498.6737365722656,0.0012180069559802594,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
453,10000,0.25,1.0,2,250,NCE_Q,3,0.5,4983.349609375,-0.09351432558047232,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
452,10000,0.25,1.0,2,250,real_TRE_Q,3,0.5,4967.14306640625,-0.08945591031954397,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
451,10000,0.25,1.0,2,250,NCE_Q,3,0.25,4986.60791015625,-0.15013755614603516,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
450,10000,0.25,1.0,2,250,real_TRE_Q,3,0.25,4984.01123046875,0.02068146860426797,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
449,10000,0.25,1.0,2,250,NCE_Q,3,0.1,4993.7197265625,-0.12135813463806464,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
248,5000,0.0,0.5,2,250,real_TRE_Q,3,0.5,2475.353759765625,0.09163431619114544,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
115,1000,0.5,0.5,2,250,NCE_Q,50,0.1,498.8361511230469,-0.07583439235987403,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
116,1000,0.5,0.5,2,250,real_TRE_Q,50,0.25,492.1740417480469,-0.08515021321480148,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
445,10000,0.5,0.25,2,250,NCE_Q,1,0.5,4998.34033203125,0.01207489230293406,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
444,10000,0.5,0.25,2,250,real_TRE_Q,1,0.5,4969.34814453125,0.7561442935001037,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
443,1000,0.5,1.0,2,250,real_TRE_Q,1,0.25,496.36517333984375,0.06890054745144658,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
442,1000,0.25,1.0,2,250,NCE_Q,1,0.5,498.98895263671875,-0.03839422201476561,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
117,1000,0.5,0.5,2,250,NCE_Q,50,0.25,497.74114990234375,0.06264473897751914,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
118,1000,0.5,0.5,2,250,real_TRE_Q,50,0.5,487.83062744140625,-0.06991040308017579,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
119,1000,0.5,0.5,2,250,NCE_Q,50,0.5,495.8607482910156,0.09429152812140648,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
122,1000,0.5,0.25,2,250,real_TRE_Q,50,0.1,495.1293029785156,-0.0037972951637700075,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
123,1000,0.5,0.25,2,250,NCE_Q,50,0.1,498.0054016113281,0.05792732728666684,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
125,1000,0.5,0.25,2,250,real_TRE_Q,50,0.25,490.26507568359375,-0.03171922207651921,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
405,10000,0.0,0.5,2,250,real_TRE_Q,1,0.25,4946.76123046875,0.42637160934805723,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
157,5000,0.0,1.0,2,250,real_TRE_Q,1,0.1,2470.965087890625,-0.01472693997867909,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
159,5000,0.0,1.0,2,250,real_TRE_Q,1,0.25,2497.52099609375,0.26231886527192866,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
185,5000,0.5,1.0,2,250,NCE_Q,1,0.25,2494.8388671875,7.028370999588064e-05,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
373,10000,0.25,1.0,2,250,NCE_Q,1,0.5,4998.51806640625,-0.07712253414976127,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
372,10000,0.25,1.0,2,250,real_TRE_Q,1,0.5,4996.4521484375,0.0894756517045073,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
371,10000,0.25,1.0,2,250,NCE_Q,1,0.25,4995.51220703125,-0.037984335499599536,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
370,10000,0.25,1.0,2,250,real_TRE_Q,1,0.25,4989.72509765625,0.141057389316943,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
369,10000,0.25,1.0,2,250,NCE_Q,1,0.1,4998.712890625,0.4890698677404858,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
368,10000,0.25,1.0,2,250,real_TRE_Q,1,0.1,4983.00390625,-0.44773695068728503,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
187,5000,0.5,1.0,2,250,NCE_Q,1,0.5,2497.52978515625,-0.07514966763625998,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
188,1000,0.0,1.0,2,250,NCE_Q,1,0.25,499.8953552246094,0.23420595366060454,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
364,5000,0.5,0.25,2,250,NCE_Q,50,0.5,2488.293212890625,-0.02199061912435054,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
363,5000,0.5,0.25,2,250,real_TRE_Q,50,0.5,2474.43798828125,0.012446445744199333,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
362,5000,0.5,0.25,2,250,NCE_Q,50,0.25,2496.45703125,-0.016828676797672096,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
